"period","sex","raceEthnicity","foreign","majorCauses","age","deaths","pop","ASDR","logASDR","ASDR.SD","coefOfVar"
"2017-2019","Male","Asian","Foreign-Born","Diabetes","25-65",1053,12858821.203304928,9.128962518174438,2.211452053776995,0.14762549120392718,1.6171113739379066
"2017-2019","Male","Asian","Foreign-Born","External Causes","25-65",3982,12858821.203304928,31.387538342671917,3.44641094607346,0.2609987769354987,0.8315363061800428
"2017-2019","Male","Asian","Foreign-Born","Malignant Neoplasm","25-65",7319,12858821.203304928,62.75783154240884,4.139283375681055,0.38290005977088665,0.6101231517410549
"2017-2019","Male","Asian","Foreign-Born","Respiratory diseases","25-65",800,12858821.203304928,6.941948096501941,1.9375824406761122,0.1288183000134685,1.8556505785224793
"2017-2019","Male","Asian","Foreign-Born","Total","25-65",24328,12858821.203304928,204.2084880016383,5.3191414719657875,0.6759586922478423,0.3310140038069423
"2017-2019","Male","Asian","US-Born","All other causes","25-65",1257,3769756.7966950727,52.92885020934534,3.9689485627800942,0.8390649598484561,1.5852695770449727
"2017-2019","Male","Asian","US-Born","Alzheimer's disease and dementia","25-65",20,3769756.7966950727,1.1097154990484555,0.10410367530839444,0.13174947972778983,11.872365470317453
"2017-2019","Male","Asian","US-Born","COVID-19","25-65",0,3769756.7966950727,0,NA,0,NA
"2017-2019","Male","Asian","US-Born","Circulatory diseases","25-65",2215,3769756.7966950727,103.41773886704239,4.638776503134424,1.1951738230956985,1.1556758407107097
"2017-2019","Male","Asian","US-Born","Diabetes","25-65",373,3769756.7966950727,17.91225486800656,2.885485108092419,0.5052571035998902,2.8207342253840975
"2017-2019","Male","Asian","US-Born","External Causes","25-65",2185,3769756.7966950727,61.52576356646083,4.11945600686993,0.7967706184231039,1.2950194719037063
"2017-2019","Male","Asian","US-Born","Malignant Neoplasm","25-65",1339,3769756.7966950727,64.43922740778433,4.1657225689101525,0.9593388525669618,1.4887497742579585
"2017-2019","Male","Asian","US-Born","Respiratory diseases","25-65",288,3769756.7966950727,13.739525812214376,2.6202767747149984,0.4450599764371947,3.239267370068466
"2017-2019","Male","Asian","US-Born","Total","25-65",7677,3769756.7966950727,315.07307622990226,5.7528045999520065,1.9944947238313393,0.6330260737277337
"2017-2019","Male","Asian","Total","All other causes","25-65",5143,16628578,35.46797575444374,3.568630197927918,0.26102759272274695,0.7359528903761673
"2017-2019","Male","Asian","Total","Alzheimer's disease and dementia","25-65",91,16628578,0.713933831122217,-0.3369649944353022,0.039190602471873684,5.489388618868339
"2017-2019","Male","Asian","Total","COVID-19","25-65",0,16628578,0,NA,0,NA
"2017-2019","Male","Asian","Total","Circulatory diseases","25-65",9432,16628578,67.41891464062404,4.210925611198493,0.36402763283466466,0.5399488181842008
"2017-2019","Male","Asian","Total","Diabetes","25-65",1426,16628578,10.438896833895834,2.3455389096199584,0.14553834589141848,1.3941927792489068
"2017-2019","Male","Asian","Total","External Causes","25-65",6167,16628578,37.514337457755914,3.6247231921128553,0.2528950944009663,0.6741291771066089
"2017-2019","Male","Asian","Total","Malignant Neoplasm","25-65",8658,16628578,63.10414765683638,4.144786498874054,0.3550737157860686,0.5626788871580642
"2017-2019","Male","Asian","Total","Respiratory diseases","25-65",1088,16628578,7.971922358900349,2.0759256630783787,0.1273285376200308,1.5972124650445612
"2017-2019","Male","Asian","Total","Total","25-65",32005,16628578,222.6301285335785,5.405511777991666,0.6457022895578448,0.2900336507960359
"2020","Female","White","Foreign-Born","All other causes","25-65",1577,3105416.1355393636,47.80227383406365,3.8670732081162913,0.626573119828494,1.3107600738900442
"2020","Female","White","Foreign-Born","Alzheimer's disease and dementia","25-65",70,3105416.1355393636,2.0934241864744414,0.7388010920522515,0.13043291517450525,6.230601328542437
"2020","Female","White","Foreign-Born","COVID-19","25-65",524,3105416.1355393636,15.703984612488561,2.7539144771270525,0.3572468245889594,2.2748801237671845
"2020","Female","White","Foreign-Born","Circulatory diseases","25-65",1358,3105416.1355393636,40.8191968676256,3.7091524822157185,0.57562820379015,1.4101899301372354
"2020","Female","White","Foreign-Born","Diabetes","25-65",232,3105416.1355393636,6.967042012919099,1.94119074630382,0.23853744941473518,3.4237980619667763
"2020","Female","White","Foreign-Born","External Causes","25-65",1103,3105416.1355393636,35.053911136600156,3.556887194604699,0.5537795501332823,1.5797939008154647
"2020","Female","White","Foreign-Born","Malignant Neoplasm","25-65",2830,3105416.1355393636,85.14603616967888,4.44436785487635,0.8282704313483974,0.9727645215307751
"2020","Female","White","Foreign-Born","Respiratory diseases","25-65",450,3105416.1355393636,13.484629825369412,2.6015505053709678,0.3310629697407129,2.4551135183397106
"2020","Female","White","Foreign-Born","Total","25-65",8144,3105416.1355393636,247.07049864521974,5.509673715519821,1.399512518471746,0.5664425846654288
"2020","Female","White","US-Born","All other causes","25-65",38833,48924967.86446063,74.30711828716727,4.308206751807246,0.1966808221128903,0.2646863808562696
"2020","Female","White","US-Born","Alzheimer's disease and dementia","25-65",1564,48924967.86446063,2.7818166092373864,1.0231041708529829,0.03673912288126256,1.3206881704302682
"2020","Female","White","US-Born","COVID-19","25-65",7920,48924967.86446063,14.622118782708192,2.682535367399077,0.08592185012905253,0.5876155939224204
"2020","Female","White","US-Born","Circulatory diseases","25-65",32667,48924967.86446063,60.987616449011824,4.110670834531596,0.17583564469507687,0.2883136855202117
"2020","Female","White","US-Born","Diabetes","25-65",5490,48924967.86446063,10.296233807951916,2.331778178656027,0.07275569314535199,0.7066243298511911
"2020","Female","White","US-Born","External Causes","25-65",30299,48924967.86446063,62.25241509456496,4.131197331292083,0.18675545235533975,0.2999971199055452
"2020","Female","White","US-Born","Malignant Neoplasm","25-65",49158,48924967.86446063,91.15455826468732,4.512556508263623,0.2134824846547896,0.23419836453476764
"2020","Female","White","US-Born","Respiratory diseases","25-65",14707,48924967.86446063,26.96444915833007,3.294519300556433,0.11607648641631135,0.4304797243760943
"2020","Female","White","US-Born","Total","25-65",180638,48924967.86446063,343.366326453659,5.83879788440557,0.4131324535121047,0.12031827866727676
"2020","Female","White","Total","All other causes","25-65",40410,52030384,72.69552716563557,4.286279858102546,0.1885557238051308,0.25937733882238684
"2020","Female","White","Total","Alzheimer's disease and dementia","25-65",1634,52030384,2.7413919884906335,1.0084658163955504,0.03541198280480009,1.2917518893128948
"2020","Female","White","Total","COVID-19","25-65",8444,52030384,14.675321830548587,2.6861672960051095,0.08347652518799205,0.5688224500414351
"2020","Female","White","Total","Circulatory diseases","25-65",34025,52030384,59.77240747138368,4.090544140950598,0.1687892802749137,0.2823866185341829
"2020","Female","White","Total","Diabetes","25-65",5722,52030384,10.093344290129624,2.3118762254483984,0.06982897101508916,0.6918318548132314
"2020","Female","White","Total","External Causes","25-65",31402,52030384,60.58752019091579,4.104088934423608,0.17854257571296747,0.29468539915541436
"2020","Female","White","Total","Malignant Neoplasm","25-65",51988,52030384,90.77997122708007,4.508438680076078,0.20664562933593408,0.22763350389153986
"2020","Female","White","Total","Respiratory diseases","25-65",15157,52030384,26.17863282096686,3.2649435368479502,0.11096984265861694,0.4238947213841493
"2020","Female","White","Total","Total","25-65",188782,52030384,337.5241169851508,5.821636965493382,0.39715253219837454,0.11766641617963172
"2020","Female","Hispanic","Foreign-Born","All other causes","25-65",2304,7632052.950167294,32.07731542727725,3.4681490958082737,0.3530455811784086,1.1006082537636332
"2020","Female","Hispanic","Foreign-Born","Alzheimer's disease and dementia","25-65",60,7632052.950167294,0.9192408290056728,-0.08420713545571913,0.06225897751937241,6.772869040936409
"2020","Female","Hispanic","Foreign-Born","COVID-19","25-65",4112,7632052.950167294,58.35758102176881,4.066589273545521,0.478148864773753,0.8193431879833947
"2020","Female","Hispanic","Foreign-Born","Circulatory diseases","25-65",2068,7632052.950167294,29.41084153431279,3.381363366040002,0.34086626032628825,1.1589816630326926
"2020","Female","Hispanic","Foreign-Born","Diabetes","25-65",623,7632052.950167294,8.887799077326989,2.184679446020488,0.1880539233945955,2.1158660514089034
"2020","Female","Hispanic","Foreign-Born","External Causes","25-65",1149,7632052.950167294,15.445097118801465,2.7372916143923076,0.24179326562506087,1.5655017496181596
"2020","Female","Hispanic","Foreign-Born","Malignant Neoplasm","25-65",4500,7632052.950167294,62.01568240959383,4.127387295150857,0.48697221420634285,0.7852404348146111
"2020","Female","Hispanic","Foreign-Born","Respiratory diseases","25-65",523,7632052.950167294,7.511247431687547,2.016401554737175,0.17343157643357346,2.308958372239492
"2020","Female","Hispanic","Foreign-Born","Total","25-65",15339,7632052.950167294,214.62480484977434,5.368891409955837,0.8985466646785245,0.41865928092862253
"2020","Female","Hispanic","US-Born","All other causes","25-65",4148,7490059.049832706,71.18991842058786,4.265351213175919,0.5941965999961566,0.8346639709370943
"2020","Female","Hispanic","US-Born","Alzheimer's disease and dementia","25-65",102,7490059.049832706,2.17403745394074,0.7765860166742307,0.11266931863765353,5.1824920694638905
"2020","Female","Hispanic","US-Born","COVID-19","25-65",2663,7490059.049832706,49.10746481244743,3.894011056084724,0.506577264945405,1.0315687581921378
"2020","Female","Hispanic","US-Born","Circulatory diseases","25-65",2779,7490059.049832706,51.73706627289295,3.946174473814642,0.521245708150931,1.0074898824018395
"2020","Female","Hispanic","US-Born","Diabetes","25-65",906,7490059.049832706,16.838808252227373,2.8236862374398375,0.29851193827747935,1.772761669389479
"2020","Female","Hispanic","US-Born","External Causes","25-65",3064,7490059.049832706,41.382513877783886,3.7228584215060545,0.41085314307237153,0.9928182330482758
"2020","Female","Hispanic","US-Born","Malignant Neoplasm","25-65",3556,7490059.049832706,65.59335692235416,4.183474424394724,0.5839351482907468,0.8902351940639008
"2020","Female","Hispanic","US-Born","Respiratory diseases","25-65",897,7490059.049832706,16.741189390132423,2.8178721133218354,0.29825572625671515,1.7815683181537434
"2020","Female","Hispanic","US-Born","Total","25-65",18115,7490059.049832706,314.7643554023668,5.751824280787871,1.2293977449158953,0.3905771806163828
"2020","Female","Hispanic","Total","All other causes","25-65",6452,15122112,48.91365359202457,3.890056572068525,0.32264994254802803,0.6596316546687825
"2020","Female","Hispanic","Total","Alzheimer's disease and dementia","25-65",162,15122112,1.4455441281724362,0.3684858099726229,0.05950140940738807,4.116194604353875
"2020","Female","Hispanic","Total","COVID-19","25-65",6775,15122112,54.495273650426235,3.9981139758980997,0.3486288507009056,0.6397414442530812
"2020","Female","Hispanic","Total","Circulatory diseases","25-65",4847,15122112,38.88055063885511,3.6604941420139445,0.2946553142153681,0.7578475854220685
"2020","Female","Hispanic","Total","Diabetes","25-65",1529,15122112,12.302971805051333,2.509840843362111,0.16646330996657024,1.3530333370204426
"2020","Female","Hispanic","Total","External Causes","25-65",4213,15122112,27.759391908518282,3.3235742300859368,0.22684271759156568,0.8171746641249602
"2020","Female","Hispanic","Total","Malignant Neoplasm","25-65",8056,15122112,63.435128079861734,4.150017778662987,0.37251672084147364,0.5872404330491667
"2020","Female","Hispanic","Total","Respiratory diseases","25-65",1420,15122112,11.403957984284833,2.4339604867473246,0.16023191978857293,1.405055332625565
"2020","Female","Hispanic","Total","Total","25-65",33454,15122112,258.6364717871945,5.555423491919843,0.7338430044224196,0.28373531364370913
"2020","Female","Black","Foreign-Born","All other causes","25-65",791,1623687.5989318248,50.12338728032729,3.9144877111505827,0.9329629845895545,1.8613326736513855
"2020","Female","Black","Foreign-Born","Alzheimer's disease and dementia","25-65",22,1623687.5989318248,1.5157908130417106,0.4159372915789757,0.1687680300713831,11.133992145837016
"2020","Female","Black","Foreign-Born","COVID-19","25-65",736,1623687.5989318248,48.59894199376384,3.883601760993844,0.9336205988825156,1.9210718599641876
"2020","Female","Black","Foreign-Born","Circulatory diseases","25-65",964,1623687.5989318248,62.93544685793609,4.142109548027089,1.0564625216292713,1.6786446658812473
"2020","Female","Black","Foreign-Born","Diabetes","25-65",211,1623687.5989318248,13.854764214783655,2.6286291601104907,0.4994698617333025,3.605040504408915
"2020","Female","Black","Foreign-Born","External Causes","25-65",333,1623687.5989318248,20.624409866218247,3.026475319264404,0.5937098631562219,2.8786756421510464
"2020","Female","Black","Foreign-Born","Malignant Neoplasm","25-65",1380,1623687.5989318248,89.41156968542458,4.4932500886318705,1.2520047031139263,1.4002714721582856
"2020","Female","Black","Foreign-Born","Respiratory diseases","25-65",164,1623687.5989318248,10.691304265322222,2.369430725576084,0.4373597313494727,4.090798657447911
"2020","Female","Black","Foreign-Born","Total","25-65",4601,1623687.5989318248,297.75561497681764,5.696273066082176,2.2430083413590016,0.753305136339288
"2020","Female","Black","US-Born","All other causes","25-65",12154,10249959.401068175,123.01306266497109,4.812290550261761,0.5774036817907567,0.4693840388019027
"2020","Female","Black","US-Born","Alzheimer's disease and dementia","25-65",248,10249959.401068175,2.5550590829824653,0.9380753478432783,0.08458406760097684,3.310454469109328
"2020","Female","Black","US-Born","COVID-19","25-65",5861,10249959.401068175,59.95480669150514,4.093591056599781,0.40630416984688844,0.6776840628267037
"2020","Female","Black","US-Born","Circulatory diseases","25-65",14531,10249959.401068175,148.4923112453953,5.00053318077704,0.6344701071279684,0.4272747200220059
"2020","Female","Black","US-Born","Diabetes","25-65",2864,10249959.401068175,29.19678593287007,3.374058632423881,0.2840065440059746,0.9727322201113815
"2020","Female","Black","US-Born","External Causes","25-65",7151,10249959.401068175,69.7201579531072,4.244489486184355,0.42956890019614896,0.6161329991321461
"2020","Female","Black","US-Born","Malignant Neoplasm","25-65",11465,10249959.401068175,117.50279978413496,4.766462161250417,0.5658162419931173,0.48153426389207865
"2020","Female","Black","US-Born","Respiratory diseases","25-65",3448,10249959.401068175,35.1815219842265,3.5605210011429773,0.3116009526186432,0.8856949189359923
"2020","Female","Black","US-Born","Total","25-65",57722,10249959.401068175,585.6165053391928,6.3726651475968845,1.2152026809007135,0.2075082703136689
"2020","Female","Black","Total","All other causes","25-65",12945,11873647,112.94067942984756,4.72686272007437,0.5139883678286559,0.4550958701713112
"2020","Female","Black","Total","Alzheimer's disease and dementia","25-65",270,11873647,2.4203371510384004,0.8839068490755679,0.07679355771671642,3.1728454725313613
"2020","Female","Black","Total","COVID-19","25-65",6597,11873647,58.35106045055151,4.0664775325271725,0.37273562833681345,0.6387812414355025
"2020","Female","Black","Total","Circulatory diseases","25-65",15495,11873647,136.67587484339276,4.917612245663396,0.5660238765718703,0.4141359089308462
"2020","Female","Black","Total","Diabetes","25-65",3075,11873647,27.0769984894139,3.2986846032530814,0.25422088323355285,0.9388813288627386
"2020","Female","Black","Total","External Causes","25-65",7484,11873647,62.97761128651293,4.142779286825817,0.3791246775208027,0.6019991387034311
"2020","Female","Black","Total","Malignant Neoplasm","25-65",12845,11873647,113.77540388930228,4.734226363791393,0.5178439629786905,0.45514579186422977
"2020","Female","Black","Total","Respiratory diseases","25-65",3612,11873647,31.874531911299936,3.461807318235074,0.27591211092314133,0.8656193342413505
"2020","Female","Black","Total","Total","25-65",62323,11873647,546.0924974513592,6.302788370648352,1.0931026901149459,0.2001680475773812
"2020","Female","Asian","Foreign-Born","All other causes","25-65",960,5093916.502081074,19.670302498127068,2.9791100109368642,0.33271157715792044,1.6914410807337608
"2020","Female","Asian","Foreign-Born","Alzheimer's disease and dementia","25-65",33,5093916.502081074,0.7078331181702664,-0.34554692187116104,0.0644969679873606,9.111888993564458
"2020","Female","Asian","Foreign-Born","COVID-19","25-65",737,5093916.502081074,15.275837278872512,2.726272317229586,0.29471083869943265,1.9292614428869124
"2020","Female","Asian","Foreign-Born","Circulatory diseases","25-65",1044,5093916.502081074,21.55835706706785,3.070763540311047,0.3492878456485636,1.620196959174265
"2020","Female","Asian","Foreign-Born","Diabetes","25-65",208,5093916.502081074,4.3335729449802916,1.4663923622601671,0.15750100092423472,3.634437516661001
"2020","Female","Asian","Foreign-Born","External Causes","25-65",550,5093916.502081074,10.969139923010228,2.3950858685708503,0.24557756787592067,2.2388042234812477
"2020","Female","Asian","Foreign-Born","Malignant Neoplasm","25-65",2756,5093916.502081074,56.61417446012819,4.036259386013981,0.5627242307914201,0.9939635014685789
"2020","Female","Asian","Foreign-Born","Respiratory diseases","25-65",210,5093916.502081074,4.395039753596103,1.4804765762830596,0.1589587070863846,3.616775182893889
"2020","Female","Asian","Foreign-Born","Total","25-65",6498,5093916.502081074,133.52425704395253,4.894283162038495,0.8584042844154658,0.6428826517513612
"2020","Female","Asian","US-Born","All other causes","25-65",329,1225192.4979189262,37.56069332734679,3.62595811336423,1.1764804309968568,3.1322116999908984
"2020","Female","Asian","US-Born","Alzheimer's disease and dementia","25-65",10,1225192.4979189262,1.4234379451322359,0.3530750336225815,0.24819096983284405,17.436023163608116
"2020","Female","Asian","US-Born","COVID-19","25-65",117,1225192.4979189262,13.752581847021542,2.621226577178346,0.7204056729682906,5.238330380301006
"2020","Female","Asian","US-Born","Circulatory diseases","25-65",350,1225192.4979189262,48.405364917531045,3.879610652983222,1.401412353812155,2.895159154775018
"2020","Female","Asian","US-Born","Diabetes","25-65",84,1225192.4979189262,11.405884823047082,2.434129434756577,0.6803620340452943,5.965008805546886
"2020","Female","Asian","US-Born","External Causes","25-65",273,1225192.4979189262,23.63515371893688,3.1627351680927562,0.8380621821613637,3.5458292005517795
"2020","Female","Asian","US-Born","Malignant Neoplasm","25-65",472,1225192.4979189262,65.40662468941643,4.180623548278372,1.6273565202292628,2.488060694091417
"2020","Female","Asian","US-Born","Respiratory diseases","25-65",81,1225192.4979189262,11.260524582949431,2.4213032098101346,0.6839469149097402,6.073845937385239
"2020","Female","Asian","US-Born","Total","25-65",1716,1225192.4979189262,212.8502658513814,5.360588941281516,2.822540210295321,1.3260684448785727
"2020","Female","Asian","Total","All other causes","25-65",1289,6319109,22.357207968652688,3.1071487732565566,0.3274324839383955,1.4645499759965224
"2020","Female","Asian","Total","Alzheimer's disease and dementia","25-65",43,6319109,0.8090477273987716,-0.21189736811527088,0.06464283571176323,7.989990395202162
"2020","Female","Asian","Total","COVID-19","25-65",854,6319109,15.27886773785969,2.726470680067352,0.27454503113438566,1.7968938264586665
"2020","Female","Asian","Total","Circulatory diseases","25-65",1394,6319109,24.960179184600257,3.2172817223456613,0.3506370903253064,1.4047859501811581
"2020","Female","Asian","Total","Diabetes","25-65",292,6319109,5.266994802898921,1.6614599537718726,0.16186468831923784,3.073188684943234
"2020","Female","Asian","Total","External Causes","25-65",823,6319109,13.277627941866198,2.586080509258667,0.24354746701291416,1.8342694047404
"2020","Female","Asian","Total","Malignant Neoplasm","25-65",3228,6319109,57.708223901104404,4.055399691973143,0.5309461425579375,0.9200528220515489
"2020","Female","Asian","Total","Respiratory diseases","25-65",291,6319109,5.275663333884208,1.6631044219555748,0.16241346274268412,3.0785410755751768
"2020","Female","Asian","Total","Total","25-65",8214,6319109,144.93381259826515,4.976277173369235,0.8304199897910991,0.5729649796027233
"2020","Male","White","Foreign-Born","All other causes","25-65",2904,3071803.8989549363,89.32553151964434,4.49228735429361,0.8592480150158608,0.9619288017635766
"2020","Male","White","Foreign-Born","Alzheimer's disease and dementia","25-65",62,3071803.8989549363,1.890024985564092,0.6365900488593502,0.12513926678048717,6.621037697188878
"2020","Male","White","Foreign-Born","COVID-19","25-65",1367,3071803.8989549363,41.76168197716962,3.7319792199943507,0.5867626884883245,1.405026475727432
"2020","Male","White","Foreign-Born","Circulatory diseases","25-65",4144,3071803.8989549363,126.48878935291917,4.8401536825243845,1.0105904721132188,0.7989565536069351
"2020","Male","White","Foreign-Born","Diabetes","25-65",528,3071803.8989549363,16.127965599993725,2.7805547589497865,0.3657167966961171,2.267594101864028
"2020","Male","White","Foreign-Born","External Causes","25-65",3344,3071803.8989549363,108.13905712095222,4.683417964856778,0.9773083958043256,0.9037515416018638
"2020","Male","White","Foreign-Born","Malignant Neoplasm","25-65",3124,3071803.8989549363,95.52430782828613,4.559380747332214,0.8819923887917267,0.9233172255769605
"2020","Male","White","Foreign-Born","Respiratory diseases","25-65",756,3071803.8989549363,23.14172255831339,3.1416371597172303,0.4379591396749627,1.8925088163656643
"2020","Male","White","Foreign-Born","Total","25-65",16229,3071803.8989549363,502.3990809428427,6.219394785818802,1.9728539984204294,0.3926866256837119
"2020","Male","White","US-Born","All other causes","25-65",57108,48846141.101045065,111.39943893899682,4.713122291026253,0.24178060362767226,0.217039336939635
"2020","Male","White","US-Born","Alzheimer's disease and dementia","25-65",1409,48846141.101045065,2.6026379954849745,0.9565255443029729,0.036172764467227746,1.389850011026498
"2020","Male","White","US-Born","COVID-19","25-65",12880,48846141.101045065,24.498029939231234,3.198592703673949,0.11252680932721358,0.45933003431844427
"2020","Male","White","US-Born","Circulatory diseases","25-65",71251,48846141.101045065,136.69600921929825,4.917759549589774,0.26430975811543295,0.19335587017131342
"2020","Male","White","US-Born","Diabetes","25-65",9883,48846141.101045065,19.052672531679576,2.947207382109816,0.1000335949162742,0.5250370768192476
"2020","Male","White","US-Born","External Causes","25-65",76218,48846141.101045065,156.83673265313348,5.055205344850169,0.29454928487479837,0.1878063129039009
"2020","Male","White","US-Born","Malignant Neoplasm","25-65",55169,48846141.101045065,104.64278956659125,4.650552546055685,0.23016545727183985,0.2199534800487807
"2020","Male","White","US-Born","Respiratory diseases","25-65",16046,48846141.101045065,30.377227006494433,3.4136932160593827,0.12489007204658502,0.4111305881207801
"2020","Male","White","US-Born","Total","25-65",299964,48846141.101045065,586.10553785091,6.373499872082874,0.5371838302518355,0.09165308900194713
"2020","Male","White","Total","All other causes","25-65",60012,51917945,110.03494090252681,4.700797959922487,0.23291746688488135,0.21167591400917696
"2020","Male","White","Total","Alzheimer's disease and dementia","25-65",1471,51917945,2.5621319191954157,0.9408396928575347,0.03484791305903543,1.36011392691984
"2020","Male","White","Total","COVID-19","25-65",14247,51917945,25.506061100026013,3.2389161141176395,0.11135372770546612,0.4365775149239039
"2020","Male","White","Total","Circulatory diseases","25-65",75395,51917945,136.0071532434998,4.912707481731533,0.25555618936143404,0.18789907976670917
"2020","Male","White","Total","Diabetes","25-65",10411,51917945,18.87175513446499,2.937666366950457,0.09651284821531902,0.5114142671290819
"2020","Male","White","Total","External Causes","25-65",79562,51917945,153.89532786981556,5.036272682163192,0.2829345977599149,0.18384872476392353
"2020","Male","White","Total","Malignant Neoplasm","25-65",58293,51917945,104.07984757451582,4.645158369700063,0.2226553235935951,0.21392741129274362
"2020","Male","White","Total","Respiratory diseases","25-65",16802,51917945,29.94230303128359,3.3992722975857297,0.12027538200699786,0.4016904841332166
"2020","Male","White","Total","Total","25-65",316193,51917945,580.899520775328,6.364577800028837,0.5184149381631272,0.08924347836803129
"2020","Male","Hispanic","Foreign-Born","All other causes","25-65",5820,7980664.957075511,77.7819139197533,4.353908935261491,0.5405044598099152,0.6948973515456915
"2020","Male","Hispanic","Foreign-Born","Alzheimer's disease and dementia","25-65",63,7980664.957075511,0.9637463556904642,-0.03692713549647962,0.06401243472637946,6.642041689539624
"2020","Male","Hispanic","Foreign-Born","COVID-19","25-65",12135,7980664.957075511,168.67604513616888,5.127979982647658,0.8010797567278369,0.4749220650040383
"2020","Male","Hispanic","Foreign-Born","Circulatory diseases","25-65",6036,7980664.957075511,84.69634213861522,4.439072414640637,0.5747764013624571,0.6786319064662438
"2020","Male","Hispanic","Foreign-Born","Diabetes","25-65",1270,7980664.957075511,17.992571030786156,2.8899589521917326,0.26787930342050004,1.4888328241814115
"2020","Male","Hispanic","Foreign-Born","External Causes","25-65",6231,7980664.957075511,79.5465768098922,4.376342721926937,0.5339948726243914,0.6712983688796338
"2020","Male","Hispanic","Foreign-Born","Malignant Neoplasm","25-65",4235,7980664.957075511,60.294841623845656,4.0992465548640835,0.48905103652852744,0.8110992969838327
"2020","Male","Hispanic","Foreign-Born","Respiratory diseases","25-65",1007,7980664.957075511,14.185146983700028,2.6521954301176014,0.23740187536933788,1.67359475120091
"2020","Male","Hispanic","Foreign-Born","Total","25-65",36797,7980664.957075511,504.137183998452,6.222848421507382,1.3397546977795831,0.2657520096323022
"2020","Male","Hispanic","US-Born","All other causes","25-65",7228,7773596.04292449,126.50031292152991,4.8402447818524985,0.803601827625456,0.635256790332165
"2020","Male","Hispanic","US-Born","Alzheimer's disease and dementia","25-65",82,7773596.04292449,1.8492865308731272,0.6147999057171818,0.10689193406176231,5.7801715568270575
"2020","Male","Hispanic","US-Born","COVID-19","25-65",4766,7773596.04292449,88.51049525854799,4.483121135474655,0.6868093190329049,0.7759637058030986
"2020","Male","Hispanic","US-Born","Circulatory diseases","25-65",6282,7773596.04292449,119.00747552380626,4.779186310666249,0.7985122896383889,0.6709765803566301
"2020","Male","Hispanic","US-Born","Diabetes","25-65",1543,7773596.04292449,29.34755476442855,3.3792092298367282,0.4008187304727661,1.365765337828379
"2020","Male","Hispanic","US-Born","External Causes","25-65",11123,7773596.04292449,143.10449624699052,4.963575106383197,0.7552424512479916,0.5277559203621978
"2020","Male","Hispanic","US-Born","Malignant Neoplasm","25-65",3798,7773596.04292449,74.31676490140218,4.3083365642444065,0.6422644237390998,0.8642254874673396
"2020","Male","Hispanic","US-Born","Respiratory diseases","25-65",1133,7773596.04292449,21.71235654953396,3.0778815247306124,0.3469883878844833,1.5981148204381856
"2020","Male","Hispanic","US-Born","Total","25-65",35955,7773596.04292449,604.3487426971126,6.404151419881547,1.669841476800937,0.27630428572560595
"2020","Male","Hispanic","Total","All other causes","25-65",13048,15754261,98.30377729003746,4.588062452559693,0.4582219265148156,0.46612850405826045
"2020","Male","Hispanic","Total","Alzheimer's disease and dementia","25-65",145,15754261,1.33252524934624,0.2870758257310483,0.05809604602340617,4.359845792934062
"2020","Male","Hispanic","Total","COVID-19","25-65",16901,15754261,135.0967795411081,4.905991407088459,0.5471918134523781,0.40503690414461374
"2020","Male","Hispanic","Total","Circulatory diseases","25-65",12318,15754261,98.93911477675114,4.594504658688091,0.47100385472563383,0.47605424385332284
"2020","Male","Hispanic","Total","Diabetes","25-65",2813,15754261,22.791997142178754,3.1264094718085667,0.2286376078844526,1.0031486335233737
"2020","Male","Hispanic","Total","External Causes","25-65",17354,15754261,108.80010302244285,4.689512281318847,0.440670998597853,0.4050281078382372
"2020","Male","Hispanic","Total","Malignant Neoplasm","25-65",8033,15754261,66.11250226736291,4.191357870687623,0.3901176725923677,0.5900815416344528
"2020","Male","Hispanic","Total","Respiratory diseases","25-65",2140,15754261,17.280283265330567,2.8495661559111443,0.1991444105393988,1.1524371879883604
"2020","Male","Hispanic","Total","Total","25-65",72752,15754261,548.6570825545581,6.30747362441128,1.0428294108289928,0.1900694338936734
"2020","Male","Black","Foreign-Born","All other causes","25-65",1101,1524245.6306145862,76.19837745709786,4.333340169251958,1.1977510121469046,1.5718851924652555
"2020","Male","Black","Foreign-Born","Alzheimer's disease and dementia","25-65",30,1524245.6306145862,2.2369675179595045,0.8051211620447278,0.21341597969114448,9.540414779281917
"2020","Male","Black","Foreign-Born","COVID-19","25-65",1403,1524245.6306145862,101.2080547812017,4.617178346385656,1.3981967877012582,1.3815074212462368
"2020","Male","Black","Foreign-Born","Circulatory diseases","25-65",1983,1524245.6306145862,141.96935581923023,4.95561123022228,1.6440501488770065,1.1580317029615728
"2020","Male","Black","Foreign-Born","Diabetes","25-65",318,1524245.6306145862,22.678853181671336,3.1214329123990496,0.6650770682939849,2.9325868595132003
"2020","Male","Black","Foreign-Born","External Causes","25-65",1312,1524245.6306145862,87.11849986779649,4.467269259328113,1.2565402818411746,1.4423346175014395
"2020","Male","Black","Foreign-Born","Malignant Neoplasm","25-65",1108,1524245.6306145862,79.04878035264545,4.370065134727416,1.234151539701156,1.5612531075058564
"2020","Male","Black","Foreign-Born","Respiratory diseases","25-65",267,1524245.6306145862,19.029202354410014,2.9459747652645913,0.6092566006718887,3.201692794709777
"2020","Male","Black","Foreign-Born","Total","25-65",7522,1524245.6306145862,529.4880913320126,6.271910674386306,3.0502800341162253,0.5760809514039786
